x,y,z,image_path,label
-5.5631866,51.063,-0.47592297,./assets/diamond_images/web_scraped/round/2111119.jpg,round
2.7512002,-49.81612,8.81375,./assets/diamond_images/web_scraped/round/220622-27.jpg,round
-46.97037,-5.898798,-23.294664,./assets/diamond_images/web_scraped/round/2101451.jpg,round
-26.765749,-26.569204,28.322876,./assets/diamond_images/web_scraped/round/220384-109.jpg,round
38.06643,-9.33247,56.627735,./assets/diamond_images/web_scraped/round/214246-53.jpg,round
-68.930405,-35.66355,15.83215,./assets/diamond_images/web_scraped/round/2131407.jpg,round
78.38829,-33.526134,30.710392,./assets/diamond_images/web_scraped/round/2119089.jpg,round
37.331768,50.033363,40.45841,./assets/diamond_images/web_scraped/round/2120864.jpg,round
18.523699,37.731457,21.748398,./assets/diamond_images/web_scraped/round/2133778.jpg,round
-35.77421,-29.057646,12.121834,./assets/diamond_images/web_scraped/round/2076905.jpg,round
24.144659,33.197388,17.059048,./assets/diamond_images/web_scraped/round/220315-119.jpg,round
52.744595,62.345898,-2.4741676,./assets/diamond_images/web_scraped/round/220626-95.jpg,round
10.086472,44.60682,11.544473,./assets/diamond_images/web_scraped/round/111000-7491.jpg,round
-21.160952,-1.6516769,-36.6121,./assets/diamond_images/web_scraped/round/222157-113.jpg,round
2.112552,-58.12734,7.357862,./assets/diamond_images/web_scraped/round/2119804.jpg,round
33.84278,-17.445946,-13.898326,./assets/diamond_images/web_scraped/round/220389-584.jpg,round
14.199405,20.0891,13.26059,./assets/diamond_images/web_scraped/round/2136560.jpg,round
-35.883385,-5.906553,1.1531873,./assets/diamond_images/web_scraped/round/2094155.jpg,round
-25.545326,92.424255,51.221825,./assets/diamond_images/web_scraped/round/2119151.jpg,round
-68.96491,13.099499,6.058567,./assets/diamond_images/web_scraped/round/220016-173.jpg,round
51.239677,-37.898228,30.987782,./assets/diamond_images/web_scraped/round/M220601-39.jpg,round
63.284634,-22.160849,77.0936,./assets/diamond_images/web_scraped/round/2135386.jpg,round
-44.38579,-3.1847742,3.0889156,./assets/diamond_images/web_scraped/round/8010406.jpg,round
45.492645,-7.987879,17.91292,./assets/diamond_images/web_scraped/round/220491-245.jpg,round
9.467899,-53.09733,22.431684,./assets/diamond_images/web_scraped/round/2066792.jpg,round
43.38269,-13.747521,-7.9817543,./assets/diamond_images/web_scraped/round/2127157.jpg,round
-19.980734,-6.7017617,19.772915,./assets/diamond_images/web_scraped/round/2077491.jpg,round
7.9598675,-34.42225,37.296207,./assets/diamond_images/web_scraped/round/220509-58.jpg,round
38.456684,59.53678,-10.36208,./assets/diamond_images/web_scraped/round/220344-293.jpg,round
5.134648,-10.489227,13.268134,./assets/diamond_images/web_scraped/round/2126265.jpg,round
-1.324133,-34.283222,-12.420937,./assets/diamond_images/web_scraped/round/2133532.jpg,round
84.69657,-9.723297,38.45988,./assets/diamond_images/web_scraped/round/2134883.jpg,round
49.38387,17.216955,24.01119,./assets/diamond_images/web_scraped/round/220282-14.jpg,round
-50.225227,21.64234,-12.5890465,./assets/diamond_images/web_scraped/round/222133-32.jpg,round
-1.8489481,16.77438,-24.703896,./assets/diamond_images/web_scraped/round/2133948.jpg,round
60.442345,23.881006,23.899002,./assets/diamond_images/web_scraped/round/2136630.jpg,round
-41.265213,-31.634317,16.53709,./assets/diamond_images/web_scraped/round/2070332.jpg,round
-2.4320338,-31.436403,1.9822729,./assets/diamond_images/web_scraped/round/221076-44.jpg,round
-12.077609,-32.947273,33.229424,./assets/diamond_images/web_scraped/round/221113-186.jpg,round
92.85743,-41.978745,63.15188,./assets/diamond_images/web_scraped/round/220106-83.jpg,round
-0.39238834,-19.998024,-10.975741,./assets/diamond_images/web_scraped/round/222146-43.jpg,round
30.11841,0.41953623,7.856106,./assets/diamond_images/web_scraped/round/2117611.jpg,round
32.76207,55.221924,-36.01927,./assets/diamond_images/web_scraped/round/220525-104.jpg,round
-11.228353,-67.76286,46.70558,./assets/diamond_images/web_scraped/round/220260-64.jpg,round
-58.099575,14.302926,-18.734196,./assets/diamond_images/web_scraped/round/220337-362.jpg,round
100.846344,9.007388,23.302616,./assets/diamond_images/web_scraped/round/2038558.jpg,round
1.9134595,29.89083,-21.477343,./assets/diamond_images/web_scraped/round/2100740.jpg,round
-37.418907,12.447954,82.11844,./assets/diamond_images/web_scraped/round/2131428.jpg,round
-14.095742,-46.01895,25.00745,./assets/diamond_images/web_scraped/round/220207-589.jpg,round
-62.010857,-47.455956,-7.4809318,./assets/diamond_images/web_scraped/round/220525-292.jpg,round
-4.1918507,45.649864,95.25897,./assets/diamond_images/web_scraped/round/2131559.jpg,round
41.12055,-44.612278,12.486653,./assets/diamond_images/web_scraped/round/2136536.jpg,round
8.5416975,59.04126,64.50385,./assets/diamond_images/web_scraped/round/2115300.jpg,round
-19.575342,-33.99388,33.99792,./assets/diamond_images/web_scraped/round/220550-19.jpg,round
28.535875,-12.192012,-22.60649,./assets/diamond_images/web_scraped/round/220343-302.jpg,round
-3.4636388,34.150784,3.3152459,./assets/diamond_images/web_scraped/round/223463-274.jpg,round
-33.652004,15.642179,-42.62371,./assets/diamond_images/web_scraped/round/2102691.jpg,round
10.491518,53.30212,-64.513756,./assets/diamond_images/web_scraped/round/2087754.jpg,round
81.16106,-1.4096004,-51.982746,./assets/diamond_images/web_scraped/round/2115391.jpg,round
-5.0205746,-47.363567,-19.32379,./assets/diamond_images/web_scraped/round/220658-54.jpg,round
-35.1748,-5.8718915,-8.808726,./assets/diamond_images/web_scraped/round/2092073.jpg,round
11.542957,28.115862,-54.915073,./assets/diamond_images/web_scraped/round/2111174.jpg,round
16.789057,47.389496,-30.447544,./assets/diamond_images/web_scraped/round/2124029.jpg,round
43.863228,50.116573,-20.018475,./assets/diamond_images/web_scraped/round/2054813.jpg,round
42.63056,16.091509,9.669572,./assets/diamond_images/web_scraped/round/220419-54.jpg,round
-42.930508,-27.592264,12.017359,./assets/diamond_images/web_scraped/round/222191-215.jpg,round
16.359966,6.7036047,-13.668805,./assets/diamond_images/web_scraped/round/2101365.jpg,round
-59.74282,-7.538948,-36.93309,./assets/diamond_images/web_scraped/round/2060253.jpg,round
6.6630077,-35.210377,-22.182789,./assets/diamond_images/web_scraped/round/220117-196.jpg,round
-23.527792,44.874798,-43.371956,./assets/diamond_images/web_scraped/round/220595-103.jpg,round
-37.635456,-7.1304507,-44.165474,./assets/diamond_images/web_scraped/round/2137666.jpg,round
8.975485,22.309052,50.499535,./assets/diamond_images/web_scraped/round/220335-189.jpg,round
13.195947,124.407455,28.79045,./assets/diamond_images/web_scraped/round/2112292.jpg,round
-1.1959066,8.672486,-35.22226,./assets/diamond_images/web_scraped/round/2094070.jpg,round
54.94746,40.194645,-7.1145816,./assets/diamond_images/web_scraped/round/111000-7510.jpg,round
32.540817,-66.29404,20.559881,./assets/diamond_images/web_scraped/round/220271-204.jpg,round
54.886524,-33.59335,59.944283,./assets/diamond_images/web_scraped/round/220397-42.jpg,round
33.723488,-72.792145,3.2094047,./assets/diamond_images/web_scraped/round/221219-23.jpg,round
48.49028,8.895275,-18.11982,./assets/diamond_images/web_scraped/round/2086027.jpg,round
-7.6511545,1.204201,-34.7472,./assets/diamond_images/web_scraped/round/2064057.jpg,round
7.946651,-69.3877,20.368858,./assets/diamond_images/web_scraped/round/2091038.jpg,round
-58.37269,7.1243696,-55.55616,./assets/diamond_images/web_scraped/round/2122067.jpg,round
40.40658,-3.4818392,13.174002,./assets/diamond_images/web_scraped/round/220321-17.jpg,round
2.4953454,6.341909,-39.31542,./assets/diamond_images/web_scraped/round/2076052.jpg,round
-48.902863,-3.4769719,14.335581,./assets/diamond_images/web_scraped/round/221101-29.jpg,round
52.707813,4.2944784,27.832111,./assets/diamond_images/web_scraped/round/2086854.jpg,round
14.910352,-27.794556,-51.679745,./assets/diamond_images/web_scraped/round/222171-165.jpg,round
19.114485,-17.317835,14.018882,./assets/diamond_images/web_scraped/round/2081269.jpg,round
41.893078,7.926418,-5.122715,./assets/diamond_images/web_scraped/round/2086817.jpg,round
-19.95797,47.9865,-7.0961637,./assets/diamond_images/web_scraped/round/2107151.jpg,round
41.029987,27.965967,5.8239727,./assets/diamond_images/web_scraped/round/220180-145.jpg,round
-23.017822,12.775526,26.917809,./assets/diamond_images/web_scraped/round/220417-60.jpg,round
-68.98148,6.1094933,-21.690155,./assets/diamond_images/web_scraped/round/2120899.jpg,round
76.51625,39.128056,-22.294754,./assets/diamond_images/web_scraped/round/2082278.jpg,round
18.696363,66.88014,-7.8960733,./assets/diamond_images/web_scraped/round/2102706.jpg,round
21.865536,127.42195,86.54626,./assets/diamond_images/web_scraped/round/2077110.jpg,round
83.254135,-26.069426,31.28356,./assets/diamond_images/web_scraped/round/221127-228.jpg,round
109.8497,-18.225521,43.99287,./assets/diamond_images/web_scraped/round/223476-137.jpg,round
53.152756,4.207157,40.223232,./assets/diamond_images/web_scraped/round/227058-12.jpg,round
-2.2558746,-22.545563,-14.898733,./assets/diamond_images/web_scraped/round/2123948.jpg,round
70.3016,9.122298,-29.395634,./assets/diamond_images/web_scraped/round/221217-216.jpg,round
-71.49339,6.100739,12.723751,./assets/diamond_images/web_scraped/round/2118761.jpg,round
52.449574,19.58037,-14.251805,./assets/diamond_images/web_scraped/round/2095193.jpg,round
-55.076797,60.3394,58.662277,./assets/diamond_images/web_scraped/round/2101452.jpg,round
-11.861089,-10.567946,-6.8115907,./assets/diamond_images/web_scraped/round/2094936.jpg,round
41.090874,26.697634,-34.707863,./assets/diamond_images/web_scraped/round/220343-90.jpg,round
-25.992939,-11.439799,30.698578,./assets/diamond_images/web_scraped/round/2066901.jpg,round
-23.900448,14.492827,51.425117,./assets/diamond_images/web_scraped/round/220489-453.jpg,round
39.756123,-28.654379,20.669437,./assets/diamond_images/web_scraped/round/2096032.jpg,round
-8.521672,-23.767012,14.123214,./assets/diamond_images/web_scraped/round/220399-1.jpg,round
-30.767324,4.471525,26.701258,./assets/diamond_images/web_scraped/round/111000-7451.jpg,round
-5.5937767,12.331436,35.565224,./assets/diamond_images/web_scraped/round/2078381.jpg,round
-50.85974,26.089546,-34.81563,./assets/diamond_images/web_scraped/round/2120040.jpg,round
33.354973,14.335621,17.514807,./assets/diamond_images/web_scraped/round/220244-333.jpg,round
83.96919,27.485382,-57.082527,./assets/diamond_images/web_scraped/round/777190-358.jpg,round
-56.813866,26.298761,-32.13199,./assets/diamond_images/web_scraped/round/220508-130.jpg,round
7.0748224,33.84108,-61.355053,./assets/diamond_images/web_scraped/round/2127317.jpg,round
-38.064682,-25.714497,21.882854,./assets/diamond_images/web_scraped/round/220482-239.jpg,round
-21.02356,-17.63747,1.2844144,./assets/diamond_images/web_scraped/round/220465-31.jpg,round
-22.230005,11.955566,13.152377,./assets/diamond_images/web_scraped/round/2124049.jpg,round
-72.85154,115.21529,94.25559,./assets/diamond_images/web_scraped/round/2112329.jpg,round
28.635666,-0.7648185,-11.2932415,./assets/diamond_images/web_scraped/round/2110875.jpg,round
-15.126347,-37.952774,-22.367308,./assets/diamond_images/web_scraped/round/2101271.jpg,round
-52.401035,-5.359504,16.435177,./assets/diamond_images/web_scraped/round/2073354.jpg,round
15.282308,-24.383127,44.910614,./assets/diamond_images/web_scraped/round/221037-34.jpg,round
72.30077,20.089266,81.316895,./assets/diamond_images/web_scraped/round/2079470.jpg,round
-4.9885325,96.06992,57.857788,./assets/diamond_images/web_scraped/round/2098517.jpg,round
-56.81067,-11.888636,-11.037048,./assets/diamond_images/web_scraped/round/222130-87.jpg,round
-14.022183,17.114307,-42.294094,./assets/diamond_images/web_scraped/round/2127234.jpg,round
-92.65903,21.877972,17.423603,./assets/diamond_images/web_scraped/round/2124888.jpg,round
6.981129,-34.79964,-6.1981716,./assets/diamond_images/web_scraped/round/220439-45.jpg,round
-68.6114,4.4483814,-21.48572,./assets/diamond_images/web_scraped/round/2129485.jpg,round
22.3026,35.009956,-18.196898,./assets/diamond_images/web_scraped/round/220207-336.jpg,round
38.787903,-6.3706174,-24.501232,./assets/diamond_images/web_scraped/round/227048-5.jpg,round
29.167965,40.16671,-18.982632,./assets/diamond_images/web_scraped/round/2126379.jpg,round
78.40624,-23.115772,24.100163,./assets/diamond_images/web_scraped/round/220589-187.jpg,round
36.168045,-61.92804,54.916664,./assets/diamond_images/web_scraped/round/220626-24.jpg,round
8.2948675,-29.290752,18.256044,./assets/diamond_images/web_scraped/round/220551-49.jpg,round
-41.253315,8.225108,46.105263,./assets/diamond_images/web_scraped/round/2101277.jpg,round
-23.524855,-17.639225,-39.29511,./assets/diamond_images/web_scraped/round/2105696.jpg,round
20.58891,37.745296,-45.812225,./assets/diamond_images/web_scraped/round/2132618.jpg,round
-42.613075,35.24268,46.089443,./assets/diamond_images/web_scraped/round/2120893.jpg,round
13.622867,-43.079002,6.369645,./assets/diamond_images/web_scraped/round/221113-146.jpg,round
70.40296,-2.008286,67.67062,./assets/diamond_images/web_scraped/round/214286-33.jpg,round
-29.513302,15.958423,-35.814724,./assets/diamond_images/web_scraped/round/2122177.jpg,round
-41.823967,-4.847988,6.696281,./assets/diamond_images/web_scraped/round/2137833.jpg,round
15.663889,-62.26892,40.51229,./assets/diamond_images/web_scraped/round/2094303.jpg,round
3.492523,-23.37921,-28.195663,./assets/diamond_images/web_scraped/round/2070349.jpg,round
-51.7988,16.151484,-18.302763,./assets/diamond_images/web_scraped/round/2112454.jpg,round
-3.2035465,-6.8551974,42.096226,./assets/diamond_images/web_scraped/round/2120820.jpg,round
-23.345596,-21.265955,-26.893427,./assets/diamond_images/web_scraped/round/2133846.jpg,round
14.508264,2.8847501,-13.210925,./assets/diamond_images/web_scraped/round/223455-255.jpg,round
60.946598,23.895885,9.270033,./assets/diamond_images/web_scraped/round/223433-439.jpg,round
2.9916735,-15.455689,-2.4987206,./assets/diamond_images/web_scraped/round/220484-105.jpg,round
-19.488995,0.22666356,-10.820257,./assets/diamond_images/web_scraped/round/2116277.jpg,round
-33.87614,14.747952,5.1284814,./assets/diamond_images/web_scraped/round/223474-203.jpg,round
52.671394,-1.8143927,53.435158,./assets/diamond_images/web_scraped/round/220536-160.jpg,round
-29.110655,-68.4254,46.045223,./assets/diamond_images/web_scraped/round/221179-183.jpg,round
-21.498384,8.46632,31.252283,./assets/diamond_images/web_scraped/round/220589-291.jpg,round
-32.06121,-36.91211,34.88116,./assets/diamond_images/web_scraped/round/222146-28.jpg,round
37.742764,32.528305,-35.58805,./assets/diamond_images/web_scraped/round/2129502.jpg,round
34.674995,7.515076,19.220335,./assets/diamond_images/web_scraped/round/2128324.jpg,round
22.116562,-39.008713,34.72872,./assets/diamond_images/web_scraped/round/220275-11.jpg,round
-16.56515,14.097509,50.351086,./assets/diamond_images/web_scraped/round/220195-222.jpg,round
-19.651121,44.250862,-49.47687,./assets/diamond_images/web_scraped/round/2118948.jpg,round
-49.79496,-4.3805647,-48.788605,./assets/diamond_images/web_scraped/round/2095930.jpg,round
63.57578,-35.844055,5.342396,./assets/diamond_images/web_scraped/round/220327-473.jpg,round
-50.427208,-1.4383935,14.854697,./assets/diamond_images/web_scraped/round/2096728.jpg,round
-10.0467005,99.87772,63.48874,./assets/diamond_images/web_scraped/round/2108937.jpg,round
-44.812122,-19.845505,22.902094,./assets/diamond_images/web_scraped/round/2118918.jpg,round
-1.2868416,48.06863,-0.22565854,./assets/diamond_images/web_scraped/round/2128427.jpg,round
17.409521,21.61545,-2.1082554,./assets/diamond_images/web_scraped/round/2136595.jpg,round
16.722666,-2.2475886,-15.179487,./assets/diamond_images/web_scraped/round/2136285.jpg,round
-41.969635,54.38895,-17.66787,./assets/diamond_images/web_scraped/round/2124123.jpg,round
40.99465,-4.7543416,-6.2352333,./assets/diamond_images/web_scraped/round/2101460.jpg,round
-63.42917,-39.398384,3.1407218,./assets/diamond_images/web_scraped/round/220277-152.jpg,round
-33.306805,-12.704939,-24.296394,./assets/diamond_images/web_scraped/round/2109889.jpg,round
23.576063,23.994492,-54.10805,./assets/diamond_images/web_scraped/round/2082266.jpg,round
-50.008385,35.419754,-22.090288,./assets/diamond_images/web_scraped/round/2104827.jpg,round
76.11854,-26.349646,103.29158,./assets/diamond_images/web_scraped/round/220389-520.jpg,round
-8.257916,57.874634,-48.709442,./assets/diamond_images/web_scraped/round/2101420.jpg,round
-12.339661,12.735161,38.015793,./assets/diamond_images/web_scraped/round/2134916.jpg,round
17.270527,-39.91733,31.759396,./assets/diamond_images/web_scraped/round/220410-153.jpg,round
51.399174,-38.050182,46.55233,./assets/diamond_images/web_scraped/round/220381-44.jpg,round
-48.08777,40.983643,3.9643133,./assets/diamond_images/web_scraped/round/2109718.jpg,round
68.332085,39.036312,14.9936495,./assets/diamond_images/web_scraped/round/220552-118.jpg,round
-51.64727,17.541128,85.22047,./assets/diamond_images/web_scraped/round/2137792.jpg,round
84.767685,2.0250063,-31.351524,./assets/diamond_images/web_scraped/round/2059090.jpg,round
10.551065,-26.580984,-3.6315534,./assets/diamond_images/web_scraped/round/220649-19.jpg,round
-36.08421,6.3211465,-41.09817,./assets/diamond_images/web_scraped/round/2115492.jpg,round
-48.19422,-22.84961,-12.783575,./assets/diamond_images/web_scraped/round/2121973.jpg,round
63.266956,-31.470667,42.056725,./assets/diamond_images/web_scraped/round/220491-386.jpg,round
10.348829,-11.746514,-26.227633,./assets/diamond_images/web_scraped/round/2119105.jpg,round
40.282295,40.589314,-1.204547,./assets/diamond_images/web_scraped/round/223478-44.jpg,round
-9.29546,-53.425365,25.565964,./assets/diamond_images/web_scraped/round/221168-64.jpg,round
-31.027319,5.3644314,0.31893918,./assets/diamond_images/web_scraped/round/2101543.jpg,round
-23.572271,-28.514395,-11.697471,./assets/diamond_images/web_scraped/round/1977852.jpg,round
-7.5724764,-32.0098,-18.797276,./assets/diamond_images/web_scraped/round/2107599.jpg,round
-28.475052,-33.38493,4.39649,./assets/diamond_images/web_scraped/round/221149-620.jpg,round
-38.424446,-64.76549,12.540274,./assets/diamond_images/web_scraped/round/221164-21.jpg,round
-13.486114,-46.83244,19.666012,./assets/diamond_images/web_scraped/round/220604-89.jpg,round
15.731445,-21.1718,9.252122,./assets/diamond_images/web_scraped/round/222139-690.jpg,round
-53.194847,80.70061,-0.75628704,./assets/diamond_images/web_scraped/round/2133684.jpg,round
-29.107086,-57.59662,25.333586,./assets/diamond_images/web_scraped/round/220669-173.jpg,round
16.223782,-17.087822,36.485207,./assets/diamond_images/web_scraped/round/220270-52.jpg,round
-55.174133,-14.020051,-21.039818,./assets/diamond_images/web_scraped/round/2132533.jpg,round
-63.273182,43.643627,59.661366,./assets/diamond_images/web_scraped/round/2137787.jpg,round
-0.7816281,-8.668429,-22.57012,./assets/diamond_images/web_scraped/round/220547-289.jpg,round
-20.970205,30.333797,0.17695014,./assets/diamond_images/web_scraped/round/220476-88.jpg,round
-43.547424,-21.273222,6.0357966,./assets/diamond_images/web_scraped/round/777185-395.jpg,round
-30.961426,-28.670996,3.362091,./assets/diamond_images/web_scraped/round/223431-337.jpg,round
-63.35372,-4.9634814,-15.4414425,./assets/diamond_images/web_scraped/round/2085922.jpg,round
-43.506092,45.56646,-13.743905,./assets/diamond_images/web_scraped/round/2114228.jpg,round
-16.44967,-59.36316,9.4299755,./assets/diamond_images/web_scraped/round/2125956.jpg,round
56.16315,-26.218594,3.102119,./assets/diamond_images/web_scraped/round/220491-644.jpg,round
46.818882,0.0910614,-12.428152,./assets/diamond_images/web_scraped/round/220467-27.jpg,round
10.166019,-28.3713,-36.47568,./assets/diamond_images/web_scraped/round/2015387.jpg,round
62.213875,19.438875,-2.8892107,./assets/diamond_images/web_scraped/round/220692-120.jpg,round
-68.49055,28.734138,-11.142049,./assets/diamond_images/web_scraped/round/2138016.jpg,round
17.295156,-58.22803,23.050335,./assets/diamond_images/web_scraped/round/220661-58.jpg,round
85.25264,21.810553,-33.632397,./assets/diamond_images/web_scraped/round/2120029.jpg,round
28.958622,-36.459576,1.0923611,./assets/diamond_images/web_scraped/round/2098597.jpg,round
-46.31672,76.73364,17.802322,./assets/diamond_images/web_scraped/round/2132680.jpg,round
-27.91246,-43.330574,-32.49753,./assets/diamond_images/web_scraped/round/2088874.jpg,round
37.355907,-39.73011,15.0723715,./assets/diamond_images/web_scraped/round/221222-438.jpg,round
-3.1040976,46.399464,-50.38574,./assets/diamond_images/web_scraped/round/2105788.jpg,round
23.36342,-69.71136,41.64715,./assets/diamond_images/web_scraped/round/220647-30.jpg,round
-22.5347,-9.976526,18.978334,./assets/diamond_images/web_scraped/round/220391-76.jpg,round
-12.517769,3.4640377,-25.730207,./assets/diamond_images/web_scraped/round/2130671.jpg,round
11.168094,-26.386421,-8.919996,./assets/diamond_images/web_scraped/round/2130571.jpg,round
-22.437319,28.231283,2.234556,./assets/diamond_images/web_scraped/round/2072120.jpg,round
21.741552,-2.2672431,-11.149478,./assets/diamond_images/web_scraped/round/2133689.jpg,round
-2.9535851,-26.647003,11.215465,./assets/diamond_images/web_scraped/round/2136587.jpg,round
-34.414444,-25.730019,-27.67533,./assets/diamond_images/web_scraped/round/2105886.jpg,round
-35.982635,18.777905,-8.34736,./assets/diamond_images/web_scraped/round/2118878.jpg,round
-33.83373,-35.296463,6.398192,./assets/diamond_images/web_scraped/round/2074316.jpg,round
33.681065,-23.647675,-11.215999,./assets/diamond_images/web_scraped/round/220327-215.jpg,round
-41.018024,0.83695304,-11.962123,./assets/diamond_images/web_scraped/round/2076265.jpg,round
4.7805185,-31.458355,-9.973978,./assets/diamond_images/web_scraped/round/2104661.jpg,round
41.039745,-41.193108,69.98039,./assets/diamond_images/web_scraped/round/220108-63.jpg,round
-6.8788285,-28.240656,18.13686,./assets/diamond_images/web_scraped/round/2124036.jpg,round
-14.7552395,-37.182884,9.971376,./assets/diamond_images/web_scraped/round/221147-69.jpg,round
50.625507,65.543594,-47.43029,./assets/diamond_images/web_scraped/round/2115486.jpg,round
45.052216,-5.5279427,-15.300196,./assets/diamond_images/web_scraped/round/222109-103.jpg,round
17.761154,-44.998093,51.219414,./assets/diamond_images/web_scraped/round/221196-432.jpg,round
-52.359367,-15.607764,-23.989132,./assets/diamond_images/web_scraped/round/220601-18.jpg,round
-11.086703,-9.165619,4.6912513,./assets/diamond_images/web_scraped/round/220605-30.jpg,round
53.331165,-48.488155,7.1856318,./assets/diamond_images/web_scraped/round/221212-87.jpg,round
77.75996,-14.330024,-37.852303,./assets/diamond_images/web_scraped/round/221021-21.jpg,round
32.329723,-15.643844,-15.398024,./assets/diamond_images/web_scraped/round/220305-425.jpg,round
-32.869003,-42.86711,14.925673,./assets/diamond_images/web_scraped/round/220613-16.jpg,round
16.569262,24.308779,-9.128392,./assets/diamond_images/web_scraped/round/2078277.jpg,round
-21.324732,5.612041,0.06599835,./assets/diamond_images/web_scraped/round/2090989.jpg,round
-11.652342,-58.642544,21.343481,./assets/diamond_images/web_scraped/round/220404-71.jpg,round
62.83708,-0.5369283,35.62393,./assets/diamond_images/web_scraped/round/222164-191.jpg,round
-13.894408,-28.734673,-5.450193,./assets/diamond_images/web_scraped/round/2118797.jpg,round
71.78462,55.40182,10.896482,./assets/diamond_images/web_scraped/round/223376-211.jpg,round
1.6503022,38.01841,-52.73837,./assets/diamond_images/web_scraped/round/2103759.jpg,round
-65.86452,-37.055233,-37.080776,./assets/diamond_images/web_scraped/round/2078918.jpg,round
-64.23677,-46.192028,33.97401,./assets/diamond_images/web_scraped/round/2102748.jpg,round
18.322144,-19.412493,4.5496497,./assets/diamond_images/web_scraped/round/220318-8.jpg,round
-4.57069,1.8847251,-24.026419,./assets/diamond_images/web_scraped/round/220350-116.jpg,round
-15.415526,115.81843,16.496748,./assets/diamond_images/web_scraped/round/2049203.jpg,round
10.519414,-22.004374,-31.811857,./assets/diamond_images/web_scraped/round/221131-84.jpg,round
-31.834364,-56.18613,28.881893,./assets/diamond_images/web_scraped/round/220488-167.jpg,round
33.72872,-6.6264186,44.56936,./assets/diamond_images/web_scraped/round/220402-190.jpg,round
39.192986,6.1607594,-27.132534,./assets/diamond_images/web_scraped/round/2070494.jpg,round
43.807686,8.519375,14.315424,./assets/diamond_images/web_scraped/round/2138108.jpg,round
1.5250803,-47.82707,-7.4431934,./assets/diamond_images/web_scraped/round/220622-6.jpg,round
-39.525574,-23.928858,16.934086,./assets/diamond_images/web_scraped/round/2135198.jpg,round
-2.566472,1.8364799,-6.5464144,./assets/diamond_images/web_scraped/round/222171-454.jpg,round
-21.771837,-29.631683,-26.328827,./assets/diamond_images/web_scraped/round/2136363.jpg,round
34.862766,54.210323,-27.010294,./assets/diamond_images/web_scraped/round/2054825.jpg,round
61.30659,40.824768,-24.291653,./assets/diamond_images/web_scraped/round/2101389.jpg,round
-73.62726,9.217165,-52.569214,./assets/diamond_images/web_scraped/round/2101447.jpg,round
-29.355211,0.07463171,-8.392794,./assets/diamond_images/web_scraped/round/220198-133.jpg,round
39.27701,37.8906,-28.096123,./assets/diamond_images/web_scraped/round/2056017.jpg,round
25.721666,22.916924,14.787144,./assets/diamond_images/web_scraped/round/2135055.jpg,round
-51.549267,3.3183877,-23.778694,./assets/diamond_images/web_scraped/round/2057499.jpg,round
39.758804,63.13126,13.581659,./assets/diamond_images/web_scraped/round/2136239.jpg,round
-11.447445,-20.625479,-13.080528,./assets/diamond_images/web_scraped/round/2099522.jpg,round
2.6634195,-20.699383,27.999195,./assets/diamond_images/web_scraped/round/2091970.jpg,round
70.533035,19.861755,21.721842,./assets/diamond_images/web_scraped/round/2025431.jpg,round
22.624285,-53.13146,32.25591,./assets/diamond_images/web_scraped/round/222082-549.jpg,round
45.522957,36.072266,-28.36284,./assets/diamond_images/web_scraped/round/2109847.jpg,round
103.6701,-33.14782,-8.07086,./assets/diamond_images/web_scraped/round/227028-65.jpg,round
-28.246832,10.109445,4.406186,./assets/diamond_images/web_scraped/round/220590-174.jpg,round
2.5069463,-45.449883,55.55709,./assets/diamond_images/web_scraped/round/221145-97.jpg,round
98.275696,-28.760368,20.950294,./assets/diamond_images/web_scraped/round/220081-77.jpg,round
52.98059,-3.6245205,0.18632518,./assets/diamond_images/web_scraped/round/2072149.jpg,round
-10.565194,68.75808,-41.15978,./assets/diamond_images/web_scraped/round/220159-118.jpg,round
-18.801123,-40.34414,13.7488165,./assets/diamond_images/web_scraped/round/220437-66.jpg,round
-24.027176,-42.569427,21.962305,./assets/diamond_images/web_scraped/round/220260-294.jpg,round
53.38297,47.23845,36.98289,./assets/diamond_images/web_scraped/round/220442-48.jpg,round
-14.737633,-14.201502,-56.44589,./assets/diamond_images/web_scraped/round/2115518.jpg,round
-49.02963,-18.131166,-0.822094,./assets/diamond_images/web_scraped/round/2080107.jpg,round
-52.184917,45.969505,-2.3800573,./assets/diamond_images/web_scraped/round/2124944.jpg,round
-15.859892,47.341698,13.829734,./assets/diamond_images/web_scraped/round/2102787.jpg,round
-45.81718,-33.413155,-16.210936,./assets/diamond_images/web_scraped/round/220491-661.jpg,round
-77.58173,35.223434,-23.580124,./assets/diamond_images/web_scraped/round/2103702.jpg,round
2.3053124,42.6458,-44.590637,./assets/diamond_images/web_scraped/round/2096708.jpg,round
16.726355,-34.228313,37.785828,./assets/diamond_images/web_scraped/round/220569-362.jpg,round
-63.172234,-10.085235,-20.905638,./assets/diamond_images/web_scraped/round/2086059.jpg,round
16.11416,106.78527,0.052276883,./assets/diamond_images/web_scraped/round/2134960.jpg,round
-24.178087,-19.107327,3.9417655,./assets/diamond_images/web_scraped/round/220488-254.jpg,round
23.35903,-30.176085,20.439936,./assets/diamond_images/web_scraped/round/2070350.jpg,round
-61.246674,7.334377,-62.804016,./assets/diamond_images/web_scraped/round/2092149.jpg,round
-45.804222,45.796646,44.702824,./assets/diamond_images/web_scraped/round/220154-216.jpg,round
